day_slot,is_randomized,weather,temperature,location,activity,jbsteps30pre_bucket,send,response,user_id,study_day,is_weekday,activity_level,zero_tendency,jbsteps30pre,uid
4,True,Clear,temp_cool,University,STILL,steps_q6,1,good,62,19,True,mid,rare,258,62
5,True,Clear,temp_cool,Store,STILL,steps_q4,2,no_response,62,19,True,mid,rare,118,62
2,True,Clear,temp_mild,Restaurant,STILL,steps_q6,1,good,62,20,False,mid,rare,316,62
3,True,MostlyCloudy,temp_warm,Store,STILL,steps_zero,2,good,62,20,False,mid,rare,0,62
4,False,Clear,temp_warm,Restaurant,STILL,steps_zero,0,no_send,62,20,False,mid,rare,0,62
5,True,Clear,temp_warm,Restaurant,STILL,steps_q4,2,bad,62,20,False,mid,rare,152,62
3,False,Overcast,temp_cool,Home,STILL,steps_zero,0,no_send,62,21,False,mid,rare,0,62
4,False,Overcast,temp_cool,Home,STILL,steps_q7,0,no_send,62,21,False,mid,rare,383,62
5,True,Overcast,temp_cool,Home,STILL,steps_q7,1,no_response,62,21,False,mid,rare,329,62
1,True,Overcast,temp_cool,Home,STILL,steps_q1,1,good,62,23,True,mid,rare,13,62
2,True,Overcast,temp_cold,Park,STILL,steps_q6,2,good,62,23,True,mid,rare,289,62
3,False,Overcast,temp_mild,Home,STILL,steps_q3,0,no_send,62,23,True,mid,rare,110,62
4,True,Overcast,temp_cool,Healthcare,STILL,steps_q7,1,good,62,23,True,mid,rare,362,62
5,True,Overcast,temp_cool,Healthcare,STILL,steps_q4,1,bad,62,23,True,mid,rare,116,62
1,False,Clear,temp_mild,Healthcare,STILL,steps_zero,0,no_send,62,24,True,mid,rare,0,62
4,False,Clear,temp_hot,Healthcare,STILL,steps_zero,0,no_send,62,24,True,mid,rare,0,62
5,True,Clear,temp_warm,Home,STILL,steps_q1,1,no_response,62,24,True,mid,rare,21,62
1,True,Overcast,temp_mild,Work,STILL,steps_q4,2,no_response,62,26,True,mid,rare,156,62
2,True,Clear,temp_mild,Home,STILL,steps_q1,1,good,62,26,True,mid,rare,17,62
3,False,Clear,temp_warm,Home,STILL,steps_zero,0,no_send,62,26,True,mid,rare,0,62
4,True,PartlyCloudy,temp_mild,Home,STILL,steps_q5,2,no_response,62,26,True,mid,rare,186,62
5,False,Clear,temp_mild,Restaurant,STILL,steps_zero,0,no_send,62,26,True,mid,rare,0,62
1,False,Clear,temp_cold,Store,STILL,steps_q3,2,good,62,27,False,mid,rare,91,62
2,False,PartlyCloudy,temp_cold,Store,STILL,steps_zero,0,no_send,62,27,False,mid,rare,0,62
3,False,Clear,temp_cool,Restaurant,STILL,steps_zero,0,no_send,62,27,False,mid,rare,0,62
4,True,PartlyCloudy,temp_cold,Home,STILL,steps_zero,1,good,62,27,False,mid,rare,0,62
5,False,Rain,temp_cool,Home,STILL,steps_zero,0,no_send,62,27,False,mid,rare,0,62
1,True,PartlyCloudy,temp_cold,ElectronicsStore,STILL,steps_q8,1,no_response,62,29,True,mid,rare,608,62
2,True,MostlyCloudy,temp_cold,Healthcare,STILL,steps_q2,2,good,62,29,True,mid,rare,66,62
3,False,MostlyCloudy,temp_cool,Healthcare,STILL,steps_zero,0,no_send,62,29,True,mid,rare,0,62
4,True,Clear,temp_cold,Healthcare,STILL,steps_zero,2,good,62,29,True,mid,rare,0,62
5,True,MostlyCloudy,temp_cool,Healthcare,STILL,steps_q2,1,bad,62,29,True,mid,rare,52,62
1,True,MostlyCloudy,temp_mild,Home,STILL,steps_q4,2,no_response,62,30,True,mid,rare,141,62
2,True,Overcast,temp_mild,Home,STILL,steps_q5,2,no_response,62,30,True,mid,rare,171,62
3,False,PartlyCloudy,temp_cool,Store,STILL,steps_q3,0,no_send,62,30,True,mid,rare,99,62
4,False,Clear,temp_cool,Work,STILL,steps_high,0,no_send,62,30,True,mid,rare,974,62
5,True,PartlyCloudy,temp_mild,Work,STILL,steps_q6,2,no_response,62,30,True,mid,rare,256,62
1,True,Overcast,temp_mild,Home,STILL,steps_zero,2,no_response,62,31,True,mid,rare,0,62
3,False,Overcast,temp_cool,Store,STILL,steps_zero,0,no_send,62,31,True,mid,rare,0,62
4,False,Clear,temp_cool,Home,STILL,steps_q6,0,no_send,62,31,True,mid,rare,264,62
5,True,Clear,temp_cool,Healthcare,STILL,steps_q4,2,good,62,31,True,mid,rare,163,62
1,False,Fog,temp_cool,University,STILL,steps_q3,0,no_send,62,36,True,mid,rare,78,62
2,True,MostlyCloudy,temp_cool,University,STILL,steps_zero,2,no_response,62,36,True,mid,rare,0,62
3,True,MostlyCloudy,temp_cool,University,STILL,steps_q2,1,no_response,62,36,True,mid,rare,63,62
4,True,Overcast,temp_cool,University,STILL,steps_q4,2,no_response,62,36,True,mid,rare,138,62
5,True,Overcast,temp_cool,University,STILL,steps_q3,1,good,62,36,True,mid,rare,92,62
1,True,PartlyCloudy,temp_mild,Home,STILL,steps_zero,2,no_response,62,37,True,mid,rare,0,62
2,False,Clear,temp_mild,Work,STILL,steps_zero,0,no_send,62,37,True,mid,rare,0,62
3,False,MostlyCloudy,temp_mild,Work,STILL,steps_q1,0,no_send,62,37,True,mid,rare,2,62
4,False,PartlyCloudy,temp_mild,Work,STILL,steps_q3,0,no_send,62,37,True,mid,rare,81,62
5,True,Clear,temp_cool,Store,STILL,steps_q2,2,good,62,37,True,mid,rare,43,62
1,False,Overcast,temp_mild,ElectronicsStore,STILL,steps_q3,0,no_send,62,38,True,mid,rare,95,62
2,True,Overcast,temp_mild,ElectronicsStore,STILL,steps_q1,1,good,62,38,True,mid,rare,25,62
3,False,Clear,temp_mild,ElectronicsStore,STILL,steps_q8,0,no_send,62,38,True,mid,rare,658,62
4,False,Overcast,temp_cool,ElectronicsStore,ON_MOVE,steps_q1,0,no_send,62,38,True,mid,rare,32,62
5,False,Clear,temp_mild,ElectronicsStore,STILL,steps_q5,0,no_send,62,38,True,mid,rare,167,62
1,False,Overcast,temp_mild,University,STILL,steps_q8,0,no_send,62,39,True,mid,rare,602,62
3,True,Overcast,temp_mild,Work,STILL,steps_q2,2,bad,62,39,True,mid,rare,60,62
4,True,MostlyCloudy,temp_mild,Work,STILL,steps_q4,2,bad,62,39,True,mid,rare,163,62
5,True,Overcast,temp_mild,Work,STILL,steps_q5,2,bad,62,39,True,mid,rare,202,62
1,True,PartlyCloudy,temp_cool,Work,STILL,steps_q7,2,bad,62,40,True,mid,rare,439,62
2,True,Overcast,temp_cool,Work,STILL,steps_q3,1,good,62,40,True,mid,rare,99,62
3,True,Clear,temp_mild,Work,STILL,steps_zero,2,good,62,40,True,mid,rare,0,62
4,True,MostlyCloudy,temp_mild,Store,STILL,steps_zero,1,no_response,62,40,True,mid,rare,0,62
5,False,PartlyCloudy,temp_mild,Work,STILL,steps_q2,0,no_send,62,40,True,mid,rare,69,62
1,True,Overcast,temp_cool,Home,STILL,steps_zero,2,no_response,62,41,False,mid,rare,0,62
2,True,MostlyCloudy,temp_mild,Home,STILL,steps_q3,2,no_response,62,41,False,mid,rare,105,62
3,True,Overcast,temp_mild,Restaurant,STILL,steps_zero,1,bad,62,41,False,mid,rare,0,62
4,True,Overcast,temp_mild,Work,STILL,steps_q7,2,no_response,62,41,False,mid,rare,331,62
5,True,PartlyCloudy,temp_cool,Work,STILL,steps_q5,1,good,62,41,False,mid,rare,207,62
1,True,Overcast,temp_cool,Home,STILL,steps_q8,2,bad,62,42,False,mid,rare,535,62
2,False,Overcast,temp_cold,Home,STILL,steps_q2,2,bad,62,42,False,mid,rare,56,62
3,True,Overcast,temp_cool,Home,STILL,steps_q2,1,bad,62,42,False,mid,rare,62,62
4,True,Rain,temp_cool,Home,STILL,steps_zero,0,no_send,62,42,False,mid,rare,0,62
5,False,Overcast,temp_cool,Home,STILL,steps_q1,1,good,62,42,False,mid,rare,22,62
1,True,Clear,temp_cool,Healthcare,STILL,steps_q5,2,no_response,63,2,True,mid,frequent,166,63
2,False,Overcast,temp_mild,University,STILL,steps_zero,0,no_send,63,2,True,mid,frequent,0,63
3,False,PartlyCloudy,temp_mild,Home,STILL,steps_zero,0,no_send,63,2,True,mid,frequent,0,63
4,True,PartlyCloudy,temp_mild,Home,STILL,steps_q2,2,good,63,2,True,mid,frequent,65,63
5,True,PartlyCloudy,temp_mild,Home,STILL,steps_q7,2,no_response,63,2,True,mid,frequent,334,63
1,True,Clear,temp_warm,Home,STILL,steps_q5,1,no_response,63,3,True,mid,frequent,167,63
2,False,Clear,temp_warm,Home,STILL,steps_zero,0,no_send,63,3,True,mid,frequent,0,63
3,False,Clear,temp_warm,Home,STILL,steps_zero,0,no_send,63,3,True,mid,frequent,0,63
4,False,Clear,temp_warm,Home,STILL,steps_q6,0,no_send,63,3,True,mid,frequent,266,63
5,True,Clear,temp_warm,Home,STILL,steps_high,2,no_response,63,3,True,mid,frequent,3013,63
1,True,Rain,temp_cold,Home,STILL,steps_q3,2,no_response,63,4,True,mid,frequent,88,63
3,False,Clear,temp_cold,Home,STILL,steps_q5,2,good,63,4,True,mid,frequent,186,63
4,True,Clear,temp_cold,Home,STILL,steps_q6,1,good,63,4,True,mid,frequent,275,63
1,True,Overcast,temp_cool,Home,STILL,steps_q2,2,no_response,63,5,True,mid,frequent,38,63
2,False,Overcast,temp_cool,Home,STILL,steps_q1,0,no_send,63,5,True,mid,frequent,21,63
3,True,MostlyCloudy,temp_cool,Restaurant,STILL,steps_high,1,bad,63,5,True,mid,frequent,1949,63
4,False,Overcast,temp_cool,University,STILL,steps_q2,0,no_send,63,5,True,mid,frequent,47,63
5,True,Overcast,temp_cool,Restaurant,STILL,steps_zero,2,bad,63,5,True,mid,frequent,0,63
1,False,Clear,temp_cool,Home,STILL,steps_zero,0,no_send,63,6,False,mid,frequent,0,63
3,True,Overcast,temp_cool,Work,STILL,steps_zero,2,good,63,6,False,mid,frequent,0,63
4,False,PartlyCloudy,temp_cool,Home,STILL,steps_q6,2,no_response,63,6,False,mid,frequent,240,63
5,False,MostlyCloudy,temp_cool,Home,STILL,steps_q6,0,no_send,63,6,False,mid,frequent,277,63
1,True,Overcast,temp_cool,Healthcare,STILL,steps_zero,1,no_response,63,7,False,mid,frequent,0,63
2,False,Rain,temp_mild,Healthcare,STILL,steps_q6,0,no_send,63,7,False,mid,frequent,281,63
3,True,Overcast,temp_mild,University,STILL,steps_q6,2,no_response,63,7,False,mid,frequent,290,63
4,True,Overcast,temp_mild,Healthcare,STILL,steps_q1,2,no_response,63,7,False,mid,frequent,24,63
5,True,Overcast,temp_mild,University,ON_MOVE,steps_q4,0,no_send,63,7,False,mid,frequent,148,63
1,True,Overcast,temp_cool,University,STILL,steps_zero,2,no_response,63,8,True,mid,frequent,0,63
3,True,Overcast,temp_cool,Restaurant,STILL,steps_q2,1,no_response,63,8,True,mid,frequent,63,63
4,True,Overcast,temp_mild,Restaurant,STILL,steps_high,2,no_response,63,8,True,mid,frequent,4661,63
5,False,Overcast,temp_mild,Restaurant,STILL,steps_q6,0,no_send,63,8,True,mid,frequent,278,63
1,True,MostlyCloudy,temp_mild,University,STILL,steps_zero,2,no_response,63,10,True,mid,frequent,0,63
2,True,Clear,temp_cool,University,STILL,steps_q7,1,no_response,63,10,True,mid,frequent,383,63
3,False,MostlyCloudy,temp_mild,Store,STILL,steps_q1,0,no_send,63,10,True,mid,frequent,21,63
4,False,MostlyCloudy,temp_cool,University,STILL,steps_q5,0,no_send,63,10,True,mid,frequent,166,63
1,True,Clear,temp_cool,University,STILL,steps_zero,1,no_response,63,11,True,mid,frequent,0,63
2,True,Clear,temp_mild,Store,STILL,steps_q7,1,good,63,11,True,mid,frequent,439,63
3,True,Clear,temp_cool,Store,STILL,steps_q8,1,no_response,63,11,True,mid,frequent,606,63
4,True,Clear,temp_cool,Store,STILL,steps_q8,2,bad,63,11,True,mid,frequent,763,63
5,False,PartlyCloudy,temp_mild,Healthcare,STILL,steps_q7,0,no_send,63,11,True,mid,frequent,403,63
1,True,Overcast,temp_mild,Home,STILL,steps_q4,2,no_response,63,12,True,mid,frequent,158,63
2,False,Overcast,temp_mild,Restaurant,STILL,steps_q4,0,no_send,63,12,True,mid,frequent,137,63
3,False,MostlyCloudy,temp_mild,Work,STILL,steps_q2,0,no_send,63,12,True,mid,frequent,60,63
4,True,MostlyCloudy,temp_mild,Work,STILL,steps_q7,2,good,63,12,True,mid,frequent,458,63
5,True,MostlyCloudy,temp_warm,Restaurant,STILL,steps_q4,2,good,63,12,True,mid,frequent,126,63
1,True,MostlyCloudy,temp_mild,Home,STILL,steps_q3,2,no_response,63,15,True,mid,frequent,107,63
3,False,MostlyCloudy,temp_mild,Home,STILL,steps_q6,2,no_response,63,15,True,mid,frequent,308,63
5,False,PartlyCloudy,temp_mild,Home,STILL,steps_q6,0,no_send,63,15,True,mid,frequent,274,63
1,True,Clear,temp_cool,University,STILL,steps_q2,1,good,63,16,True,mid,frequent,39,63
2,False,Clear,temp_cool,University,STILL,steps_zero,0,no_send,63,16,True,mid,frequent,0,63
3,False,Clear,temp_cool,University,STILL,steps_q5,0,no_send,63,16,True,mid,frequent,200,63
4,True,Clear,temp_cool,Home,STILL,steps_q5,1,good,63,16,True,mid,frequent,171,63
5,False,Clear,temp_cool,Home,STILL,steps_zero,0,no_send,63,16,True,mid,frequent,0,63
1,True,Clear,temp_cool,Work,STILL,steps_q7,2,no_response,63,17,True,mid,frequent,345,63
2,True,Clear,temp_cold,Restaurant,STILL,steps_q1,2,good,63,17,True,mid,frequent,29,63
3,False,Clear,temp_cool,Store,STILL,steps_q2,0,no_send,63,17,True,mid,frequent,56,63
4,False,Clear,temp_cold,Home,STILL,steps_zero,0,no_send,63,17,True,mid,frequent,0,63
5,True,Clear,temp_cold,Home,STILL,steps_q5,1,good,63,17,True,mid,frequent,197,63
1,True,MostlyCloudy,temp_cool,ClothingStore,STILL,steps_q7,1,no_response,63,18,True,mid,frequent,328,63
2,False,MostlyCloudy,temp_cool,Store,STILL,steps_q4,0,no_send,63,18,True,mid,frequent,121,63
3,True,Clear,temp_cool,Store,STILL,steps_q1,2,good,63,18,True,mid,frequent,30,63
4,True,MostlyCloudy,temp_cool,Work,STILL,steps_q1,1,good,63,18,True,mid,frequent,36,63
5,True,Clear,temp_cool,Work,STILL,steps_q7,2,no_response,63,18,True,mid,frequent,337,63
1,False,Overcast,temp_cold,Work,STILL,steps_q2,2,good,63,19,True,mid,frequent,58,63
3,True,Rain,temp_cool,Work,STILL,steps_q2,2,no_response,63,19,True,mid,frequent,37,63
4,True,Overcast,temp_cool,Work,STILL,steps_q2,2,no_response,63,19,True,mid,frequent,40,63
5,False,Overcast,temp_cool,Work,STILL,steps_q5,0,no_send,63,19,True,mid,frequent,169,63
1,True,Overcast,temp_warm,University,STILL,steps_q1,1,no_response,63,22,True,mid,frequent,28,63
2,False,Overcast,temp_mild,University,STILL,steps_q7,0,no_send,63,22,True,mid,frequent,414,63
3,False,MostlyCloudy,temp_warm,University,STILL,steps_q5,0,no_send,63,22,True,mid,frequent,227,63
4,True,Overcast,temp_mild,University,STILL,steps_q1,1,good,63,22,True,mid,frequent,24,63
5,True,Overcast,temp_warm,University,STILL,steps_q1,2,bad,63,22,True,mid,frequent,35,63
1,True,PartlyCloudy,temp_mild,Home,STILL,steps_q4,2,bad,63,25,True,mid,frequent,151,63
3,True,Clear,temp_warm,Home,STILL,steps_q6,1,good,63,25,True,mid,frequent,309,63
4,True,Clear,temp_hot,Home,STILL,steps_high,1,no_response,63,25,True,mid,frequent,2376,63
5,False,Clear,temp_hot,Home,STILL,steps_q8,0,no_send,63,25,True,mid,frequent,638,63
1,True,Clear,temp_warm,Healthcare,STILL,steps_q3,1,good,63,26,True,mid,frequent,103,63
2,True,Clear,temp_warm,Healthcare,STILL,steps_zero,2,no_response,63,26,True,mid,frequent,0,63
3,True,Clear,temp_mild,Healthcare,STILL,steps_q2,1,good,63,26,True,mid,frequent,69,63
4,True,MostlyCloudy,temp_warm,Healthcare,STILL,steps_zero,2,no_response,63,26,True,mid,frequent,0,63
5,True,Clear,temp_mild,Healthcare,STILL,steps_q4,2,no_response,63,26,True,mid,frequent,136,63
1,True,Overcast,temp_mild,Work,STILL,steps_zero,2,no_response,63,27,False,mid,frequent,0,63
2,False,MostlyCloudy,temp_hot,Work,STILL,steps_q8,0,no_send,63,27,False,mid,frequent,472,63
3,True,PartlyCloudy,temp_hot,Work,STILL,steps_zero,2,good,63,27,False,mid,frequent,0,63
4,True,Overcast,temp_mild,Work,STILL,steps_high,1,good,63,27,False,mid,frequent,820,63
5,False,PartlyCloudy,temp_hot,Home,STILL,steps_q6,0,no_send,63,27,False,mid,frequent,270,63
1,False,Overcast,temp_warm,Healthcare,STILL,steps_q6,0,no_send,63,29,True,mid,frequent,273,63
2,False,MostlyCloudy,temp_warm,Healthcare,STILL,steps_q5,0,no_send,63,29,True,mid,frequent,215,63
3,True,PartlyCloudy,temp_warm,Healthcare,STILL,steps_q4,2,no_response,63,29,True,mid,frequent,123,63
4,False,Rain,temp_mild,Healthcare,STILL,steps_q5,0,no_send,63,29,True,mid,frequent,231,63
5,True,Overcast,temp_warm,Healthcare,STILL,steps_zero,1,no_response,63,29,True,mid,frequent,0,63
1,False,Clear,temp_cool,University,STILL,steps_q8,0,no_send,63,30,True,mid,frequent,713,63
2,True,Clear,temp_cool,Store,STILL,steps_q3,2,good,63,30,True,mid,frequent,91,63
5,True,MostlyCloudy,temp_mild,Gym,STILL,steps_q3,2,good,63,30,True,mid,frequent,84,63
1,True,Clear,temp_freezing,Home,STILL,steps_q1,2,no_response,63,31,True,mid,frequent,27,63
2,False,Clear,temp_freezing,Home,STILL,steps_high,0,no_send,63,31,True,mid,frequent,1820,63
3,True,Clear,temp_cold,Home,STILL,steps_zero,2,good,63,31,True,mid,frequent,0,63
4,True,Clear,temp_freezing,Home,STILL,steps_high,2,good,63,31,True,mid,frequent,1503,63
5,True,Clear,temp_freezing,Home,STILL,steps_high,2,good,63,31,True,mid,frequent,3087,63
1,False,PartlyCloudy,temp_warm,FurnitureStore,STILL,steps_zero,0,no_send,63,32,True,mid,frequent,0,63
2,True,MostlyCloudy,temp_warm,University,STILL,steps_zero,1,no_response,63,32,True,mid,frequent,0,63
3,False,MostlyCloudy,temp_hot,Restaurant,STILL,steps_q1,0,no_send,63,32,True,mid,frequent,19,63
4,True,Clear,temp_warm,University,STILL,steps_zero,2,no_response,63,32,True,mid,frequent,0,63
5,True,MostlyCloudy,temp_hot,University,STILL,steps_q2,2,no_response,63,32,True,mid,frequent,39,63
1,False,MostlyCloudy,temp_warm,Home,STILL,steps_q6,2,no_response,63,33,True,mid,frequent,247,63
2,True,MostlyCloudy,temp_warm,Work,STILL,steps_q8,1,good,63,33,True,mid,frequent,481,63
3,True,MostlyCloudy,temp_mild,Work,STILL,steps_q5,2,good,63,33,True,mid,frequent,211,63
5,True,MostlyCloudy,temp_mild,Home,STILL,steps_high,1,bad,63,33,True,mid,frequent,881,63
1,True,Overcast,temp_hot,Home,STILL,steps_q6,1,good,63,36,True,mid,frequent,250,63
2,True,MostlyCloudy,temp_hot,University,STILL,steps_zero,2,no_response,63,36,True,mid,frequent,0,63
3,True,Overcast,temp_mild,University,STILL,steps_q2,1,good,63,36,True,mid,frequent,51,63
4,True,MostlyCloudy,temp_hot,University,STILL,steps_q6,2,good,63,36,True,mid,frequent,245,63
5,True,MostlyCloudy,temp_hot,Home,STILL,steps_zero,1,no_response,63,36,True,mid,frequent,0,63
1,True,Clear,temp_cool,University,STILL,steps_zero,1,no_response,63,37,True,mid,frequent,0,63
2,True,MostlyCloudy,temp_warm,Restaurant,STILL,steps_q2,2,good,63,37,True,mid,frequent,42,63
3,False,Overcast,temp_mild,University,STILL,steps_zero,0,no_send,63,37,True,mid,frequent,0,63
4,False,Overcast,temp_warm,Restaurant,STILL,steps_q3,0,no_send,63,37,True,mid,frequent,73,63
5,False,MostlyCloudy,temp_mild,University,STILL,steps_q6,0,no_send,63,37,True,mid,frequent,300,63
1,True,Clear,temp_mild,Home,STILL,steps_zero,1,good,63,38,True,mid,frequent,0,63
2,True,Clear,temp_cool,Home,STILL,steps_q6,1,no_response,63,38,True,mid,frequent,308,63
3,False,Clear,temp_mild,Home,STILL,steps_q3,0,no_send,63,38,True,mid,frequent,76,63
4,False,Clear,temp_mild,Home,STILL,steps_q2,0,no_send,63,38,True,mid,frequent,67,63
5,True,Clear,temp_mild,Healthcare,STILL,steps_zero,1,good,63,38,True,mid,frequent,0,63
1,True,MostlyCloudy,temp_mild,Work,STILL,steps_zero,1,good,63,39,True,mid,frequent,0,63
2,True,MostlyCloudy,temp_mild,Work,STILL,steps_q6,1,good,63,39,True,mid,frequent,306,63
3,True,MostlyCloudy,temp_mild,Work,STILL,steps_high,2,no_response,63,39,True,mid,frequent,1144,63
4,False,Overcast,temp_cool,University,STILL,steps_q5,0,no_send,63,39,True,mid,frequent,198,63
5,True,Overcast,temp_mild,Home,STILL,steps_q3,2,no_response,63,39,True,mid,frequent,77,63
1,True,Overcast,temp_mild,Home,STILL,steps_q2,1,no_response,63,40,True,mid,frequent,49,63
2,False,PartlyCloudy,temp_mild,Home,STILL,steps_zero,0,no_send,63,40,True,mid,frequent,0,63
3,True,Overcast,temp_mild,Home,STILL,steps_q7,2,good,63,40,True,mid,frequent,365,63
4,True,Overcast,temp_mild,Home,STILL,steps_q7,2,no_response,63,40,True,mid,frequent,374,63
5,True,Overcast,temp_mild,Home,STILL,steps_zero,1,good,63,40,True,mid,frequent,0,63
1,True,PartlyCloudy,temp_mild,Restaurant,STILL,steps_zero,1,no_response,63,41,False,mid,frequent,0,63
2,True,Overcast,temp_cool,GroceryStore,STILL,steps_q5,2,no_response,63,41,False,mid,frequent,176,63
3,False,Overcast,temp_cool,Restaurant,STILL,steps_q7,0,no_send,63,41,False,mid,frequent,324,63
4,True,Overcast,temp_cool,GroceryStore,STILL,steps_zero,2,no_response,63,41,False,mid,frequent,0,63
5,False,MostlyCloudy,temp_cool,Store,STILL,steps_q6,0,no_send,63,41,False,mid,frequent,234,63
1,True,Overcast,temp_mild,Home,STILL,steps_q5,2,no_response,63,42,False,mid,frequent,225,63
2,True,Overcast,temp_mild,Store,STILL,steps_high,1,no_response,63,42,False,mid,frequent,865,63
3,True,Overcast,temp_cool,Home,STILL,steps_q1,1,good,63,42,False,mid,frequent,29,63
4,True,Overcast,temp_mild,Home,STILL,steps_q6,2,good,63,42,False,mid,frequent,305,63
5,True,Overcast,temp_mild,Home,STILL,steps_q8,2,no_response,63,42,False,mid,frequent,802,63
1,True,Rain,temp_cool,University,STILL,steps_q3,1,no_response,64,1,True,mid,rare,78,64
2,False,Overcast,temp_cold,Home,STILL,steps_q4,2,good,64,1,True,mid,rare,154,64
4,True,Rain,temp_cold,Healthcare,STILL,steps_q8,1,good,64,1,True,mid,rare,572,64
1,True,PartlyCloudy,temp_cool,Home,STILL,steps_q6,2,good,64,2,True,mid,rare,272,64
2,True,Overcast,temp_cool,Home,STILL,steps_q1,2,good,64,2,True,mid,rare,19,64
3,True,PartlyCloudy,temp_cool,Work,STILL,steps_q1,1,good,64,2,True,mid,rare,25,64
4,False,Clear,temp_cool,Store,STILL,steps_q1,0,no_send,64,2,True,mid,rare,18,64
5,True,Overcast,temp_cool,Store,STILL,steps_q6,2,no_response,64,2,True,mid,rare,262,64
1,True,Overcast,temp_mild,Work,STILL,steps_zero,2,no_response,64,5,True,mid,rare,0,64
2,True,Overcast,temp_mild,Work,STILL,steps_q2,1,no_response,64,5,True,mid,rare,43,64
3,True,Overcast,temp_cool,Work,STILL,steps_q5,1,good,64,5,True,mid,rare,196,64
4,True,Overcast,temp_cool,Work,STILL,steps_q2,1,no_response,64,5,True,mid,rare,52,64
5,False,MostlyCloudy,temp_mild,University,STILL,steps_zero,0,no_send,64,5,True,mid,rare,0,64
1,True,Overcast,temp_cool,University,STILL,steps_zero,2,no_response,64,7,False,mid,rare,0,64
2,True,MostlyCloudy,temp_mild,University,STILL,steps_q8,1,good,64,7,False,mid,rare,729,64
3,False,Overcast,temp_mild,University,STILL,steps_q7,0,no_send,64,7,False,mid,rare,349,64
4,True,Clear,temp_mild,Home,STILL,steps_zero,2,good,64,7,False,mid,rare,0,64
